,gpu_usage,cpu_usage_avg,gpu_temp,cpu_temp,tj_temp,power_tot,power_model,RAM,SWAP,elapsed_time
477,30.7,62.875,68.625,73.0,72.781,16440.0,7948.0,0.9219339666776868,0.8929612381365867,485.41401052474976
478,0.0,67.875,67.968,71.875,72.031,11918.0,5151.0,0.9448349166942169,0.8929459793438862,486.32929587364197
479,99.9,71.125,70.968,72.531,73.0,20454.0,11035.0,0.9217163923075483,0.8929459793438862,487.28068447113037
480,0.0,65.125,68.437,72.625,72.625,16000.0,7762.0,0.9221660127375821,0.8929459793438862,488.3858802318573
481,22.1,78.5,67.875,72.187,72.0,12198.0,5231.0,0.939406286452128,0.8929459793438862,489.13989067077637
482,99.7,72.75,70.375,72.937,72.625,19568.0,10379.0,0.9235722617629263,0.8929459793438862,490.1994905471802
483,4.3,65.25,68.968,72.718,72.531,16920.0,8266.0,0.9260379382832334,0.8929459793438862,491.65518164634705
484,0.0,68.375,68.25,72.125,72.218,12198.0,5351.0,0.9443314016954333,0.8929459793438862,492.364972114563
485,99.8,68.0,69.937,72.531,72.625,19688.0,10181.0,0.9219975922102387,0.8929459793438862,493.19517731666565
486,0.2,63.75,68.687,72.75,72.75,15480.0,7523.0,0.921307192804077,0.8929459793438862,494.2027430534363
487,14.6,67.25,67.843,72.343,72.062,11717.0,5080.0,0.9423709867571564,0.8929459793438862,495.55958342552185
488,99.8,72.125,69.718,72.406,72.125,19129.0,9721.0,0.9231533312956529,0.8929459793438862,496.33881735801697
489,0.0,65.75,68.281,72.687,72.531,15280.0,7404.0,0.9206619550504326,0.8929459793438862,497.1890666484833
490,6.0,64.625,68.187,71.906,71.906,11837.0,5191.0,0.9441123302539407,0.8929459793438862,497.9568774700165
491,99.8,73.75,70.0,72.593,72.75,19936.0,10300.0,0.9175043820526095,0.8929307205511857,499.1129231452942
492,6.9,67.375,68.406,72.562,72.843,14943.0,7245.0,0.9190977649972242,0.8929307205511857,500.23844146728516
493,0.0,65.375,67.968,72.281,72.281,11757.0,5151.0,0.946821031357407,0.8932797654342092,501.7187225818634
494,99.8,75.625,69.75,72.312,72.531,19608.0,10260.0,0.9201551963970482,0.8932797654342092,502.3951427936554
495,17.9,65.375,68.468,72.25,72.375,14703.0,6818.0,0.9204561077392351,0.8932797654342092,503.55019521713257
496,0.0,62.0,68.843,71.875,72.031,12881.0,5830.0,0.934044026373407,0.8932797654342092,504.680947303772
497,99.8,67.625,69.843,72.406,72.312,19049.0,9602.0,0.9196853655037334,0.8932797654342092,505.3100197315216
498,0.0,64.375,68.593,72.593,72.75,15264.0,6687.0,0.919325319843057,0.8932797654342092,506.3946611881256
499,0.0,62.625,69.968,72.468,72.375,15440.0,7722.0,0.9194825123352441,0.8932797654342092,507.38527488708496
500,99.8,78.75,69.843,72.468,72.343,18530.0,9126.0,0.9211013454928796,0.8932797654342092,508.68477606773376
501,0.0,74.5,68.593,73.406,73.062,14943.0,6687.0,0.9195027227985254,0.8932797654342092,509.28455662727356
502,99.8,69.25,70.312,72.781,72.781,18130.0,9642.0,0.9219332181420097,0.8932797654342092,510.3946485519409
503,99.8,71.25,69.093,72.687,72.562,17971.0,8769.0,0.9205853548994779,0.8932797654342092,511.6796627044678
504,0.0,77.625,68.437,72.406,72.25,13140.0,5750.0,0.9282483641376557,0.8932797654342092,512.3913917541504
505,99.8,61.625,69.375,72.781,72.781,17731.0,8610.0,0.9224589396992134,0.8932645066415087,514.6018824577332
506,0.0,75.25,68.625,72.906,72.625,13661.0,5980.0,0.927145521573422,0.8932645066415087,515.0640556812286
507,99.6,67.5,70.031,72.593,72.562,16279.0,8346.0,0.9203607941963534,0.8932645066415087,516.4813158512115
508,99.8,66.5,69.781,72.843,72.656,18610.0,9205.0,0.9212328382601536,0.8932645066415087,517.6473333835602
509,0.0,70.25,68.187,72.093,72.0,12720.0,5431.0,0.9354874526707129,0.8932645066415087,518.2581355571747
510,99.6,70.0,70.625,72.531,72.562,19648.0,10577.0,0.9220988940385371,0.8932492478488082,519.3946075439453
511,99.8,67.75,69.093,72.781,72.781,16800.0,8266.0,0.9212273489985217,0.8932492478488082,520.8721804618835
512,0.0,74.875,68.125,72.625,72.468,12279.0,5311.0,0.9388039647439697,0.8932492478488082,521.6503386497498
513,99.4,74.625,71.031,72.687,72.781,19856.0,10458.0,0.9198777391727433,0.8932339890561077,522.2878713607788
514,12.7,64.875,68.718,72.75,72.75,16960.0,8306.0,0.9216210787646666,0.8932339890561077,523.5415501594543
515,0.0,66.625,68.406,72.375,72.218,12118.0,5311.0,0.9380531834598567,0.8932339890561077,524.6258985996246
516,0.0,61.25,68.625,72.875,72.718,14663.0,6818.0,0.919988272941059,0.8932339890561077,526.3258013725281
517,0.0,60.125,68.125,72.625,72.5,11516.0,5040.0,0.9452318901149626,0.8941194758700075,527.8538119792938
518,99.8,69.0,70.0,72.937,72.968,19568.0,10339.0,0.921679464547479,0.8941194758700075,528.253244638443
519,0.7,67.75,68.5,72.843,72.75,14983.0,7245.0,0.9233152645137949,0.8941194758700075,529.5302138328552
520,29.9,76.125,68.125,72.187,72.437,11918.0,5151.0,0.9438161596377087,0.894104217077307,530.4130063056946
521,99.8,72.375,70.968,72.562,72.687,20374.0,11074.0,0.9252537224055442,0.894104217077307,531.4188573360443
522,0.0,64.125,69.156,73.25,73.093,16840.0,8266.0,0.9236635831155302,0.8940889582846065,532.3804593086243
523,0.0,76.375,68.125,72.562,72.625,12519.0,5391.0,0.9430010042853667,0.8940889582846065,533.2677593231201
524,99.8,76.25,70.437,73.0,72.812,20534.0,11074.0,0.9277248881874832,0.8940889582846065,534.2806603908539
525,0.0,68.625,68.812,72.718,72.75,16240.0,7948.0,0.9259353888954732,0.8940889582846065,535.7939703464508
526,99.8,67.625,69.968,72.843,72.968,19129.0,9785.0,0.9256843799317584,0.8940736994919061,537.4326453208923
527,0.0,58.0,68.468,72.281,72.343,13501.0,5661.0,0.929340477690518,0.8940736994919061,538.5003299713135
528,84.8,58.875,69.031,72.437,72.437,13341.0,6220.0,0.9258575411850567,0.8940736994919061,539.7764310836792
529,0.0,61.5,68.312,72.125,72.281,12840.0,5431.0,0.940868426141361,0.8940431819065051,541.698320388794
530,0.8,54.0,68.968,72.718,72.531,14743.0,6727.0,0.9269451635238565,0.8940279231138046,543.7273020744324
531,0.0,60.125,68.156,72.875,72.875,12399.0,5591.0,0.9481107583290188,0.8940279231138046,544.6265177726746
532,99.8,75.375,70.406,72.781,72.875,19856.0,10379.0,0.926083349447643,0.8956038702974011,545.3373620510101
533,0.0,67.875,68.968,73.312,73.093,16279.0,7948.0,0.9252377536444331,0.8956038702974011,546.2797496318817
534,0.0,74.875,68.625,72.375,72.593,12560.0,5431.0,0.9453516558232957,0.8956038702974011,547.7971339225769
535,99.8,73.0,70.343,73.0,72.812,20294.0,10775.0,0.9257430152264632,0.8955886115047006,548.2405507564545
536,15.1,67.25,68.937,73.0,73.0,15640.0,7483.0,0.9264453912034583,0.8955886115047006,549.6924865245819
537,0.0,65.375,68.156,72.906,73.0,12600.0,5591.0,0.9478410359733771,0.8955886115047006,550.7277729511261
538,99.8,77.125,69.875,73.156,73.0,19648.0,10102.0,0.9269054911329712,0.8955886115047006,551.4867162704468
539,0.3,71.5,68.656,72.843,72.843,15184.0,7404.0,0.926989826152589,0.8955886115047006,552.5465683937073
540,0.0,67.125,68.406,72.906,72.812,12078.0,5351.0,0.9490229738074891,0.8955886115047006,553.6727464199066
541,99.8,65.25,69.937,72.812,72.968,19049.0,9602.0,0.925978803964744,0.8955886115047006,554.9070334434509
542,99.8,64.25,70.062,72.687,72.906,16040.0,8187.0,0.9246893265050246,0.8955886115047006,556.6918258666992
543,99.8,76.5,70.125,72.937,72.906,18610.0,9285.0,0.9273461291348799,0.8955733527120001,557.8394041061401
544,0.0,73.0,68.593,72.75,72.468,13902.0,6020.0,0.924376189080112,0.8955733527120001,558.395688533783
545,84.6,65.0,69.218,72.75,72.75,13581.0,6419.0,0.9268800409199504,0.8955733527120001,559.4109756946564
546,99.8,71.25,69.843,72.781,72.593,18650.0,9245.0,0.926534466949031,0.8955733527120001,560.6068468093872
547,0.0,69.375,68.562,72.406,72.468,13541.0,5940.0,0.944725630485363,0.8955733527120001,561.869282245636
548,14.7,63.75,69.031,72.781,72.781,15840.0,7603.0,0.9275479842557995,0.8955580939192996,563.6633851528168
549,0.0,66.375,68.5,72.468,72.468,11998.0,5191.0,0.9471326717109654,0.8955580939192996,564.6779489517212
550,17.1,58.875,68.625,72.187,72.0,13822.0,5741.0,0.9200219570465278,0.8955580939192996,566.6662540435791
551,0.0,55.75,69.343,72.625,72.531,12760.0,5750.0,0.9209883166056402,0.8955580939192996,567.5607104301453
552,99.8,68.875,70.125,72.75,72.781,18250.0,8967.0,0.9212325887482612,0.8955580939192996,569.0079030990601
553,99.8,67.0,69.75,72.593,72.75,15064.0,7364.0,0.9189153718039086,0.8955580939192996,570.8616406917572
554,99.7,80.5,69.937,73.343,73.312,19289.0,9824.0,0.920275461129166,0.8955580939192996,571.6293170452118
555,0.3,72.5,68.593,72.687,72.687,13902.0,5980.0,0.925588567365092,0.8955580939192996,572.4913754463196
556,99.7,71.25,71.125,72.468,72.437,18130.0,9523.0,0.9207088632861964,0.8955580939192996,573.5881416797638
557,99.8,62.625,69.875,72.937,72.968,18051.0,8928.0,0.9219868631988672,0.8955580939192996,575.0692374706268
558,99.8,57.25,69.906,72.593,72.593,13942.0,6738.0,0.9197425037270839,0.8955580939192996,576.3683867454529
559,99.8,67.0,69.968,72.531,72.781,18051.0,9007.0,0.9195084615720497,0.8955580939192996,578.020040512085
560,99.8,64.25,70.437,73.062,73.031,15280.0,7762.0,0.919004946573266,0.8955580939192996,579.3492946624756
561,99.8,60.125,69.937,72.781,72.812,18130.0,8848.0,0.9194887501325532,0.8955580939192996,580.8992199897766
562,99.7,69.75,70.968,72.937,73.062,18929.0,10078.0,0.9198807333154516,0.8955428351265992,582.4596412181854
563,0.0,60.5,68.906,73.125,73.125,16480.0,7948.0,0.9199625732161459,0.8955275763338987,583.6161165237427
564,0.0,66.875,68.281,72.875,72.687,11677.0,5080.0,0.9425274307136664,0.8955275763338987,585.027982711792
565,0.0,56.5,68.875,72.781,72.562,14983.0,6448.0,0.9202520070112842,0.8955275763338987,586.6044535636902
566,99.6,59.25,70.156,72.937,72.562,16600.0,8465.0,0.9194246255762165,0.8955123175411982,587.7268970012665
567,99.8,68.25,69.937,72.968,72.781,18650.0,9285.0,0.9203622912677075,0.8955123175411982,588.959103345871
568,0.0,56.875,68.593,72.218,72.031,11958.0,5231.0,0.9217101545102393,0.8955123175411982,590.7830505371094
569,99.8,80.25,69.968,73.031,73.125,19608.0,10260.0,0.9209843244153625,0.8955123175411982,591.4922478199005
570,0.0,68.5,68.437,73.093,73.062,14663.0,6419.0,0.9208460948269946,0.8955123175411982,592.502462387085
571,99.8,71.0,70.125,72.531,72.593,18091.0,8848.0,0.9220073231740408,0.8954970587484976,595.071929693222
572,99.7,65.75,70.062,72.75,72.812,14943.0,7444.0,0.9244974518597993,0.8954970587484976,596.4617900848389
573,99.8,60.75,69.031,72.718,72.937,17040.0,8266.0,0.9248752128648332,0.8954360235776957,597.8697893619537
574,99.7,65.75,71.0,72.781,72.937,20175.0,10735.0,0.9264117070979896,0.896046375285715,599.523298740387
575,0.5,60.25,68.968,72.562,72.562,16640.0,8028.0,0.9279893707933854,0.8960311164930145,600.9039623737335
576,99.8,69.25,70.656,72.718,72.625,18370.0,9681.0,0.9218082126839371,0.8967780820794301,602.5880877971649
577,0.0,63.875,68.875,72.593,72.781,16480.0,7909.0,0.9222276421749952,0.8967780820794301,603.7402698993683
578,0.0,69.5,68.25,72.281,72.5,12720.0,5710.0,0.9438251420658337,0.8967780820794301,604.9858999252319
579,14.9,69.25,69.062,73.062,73.437,15400.0,7364.0,0.9255284349990331,0.8967780820794301,606.5274047851562
580,0.0,62.375,69.093,72.562,72.562,13001.0,5950.0,0.9447625582454324,0.8967780820794301,608.0402772426605
581,0.0,70.0,68.687,72.656,72.781,13741.0,5901.0,0.9239682371361025,0.8967780820794301,609.4294540882111
582,0.0,60.5,68.375,73.281,73.281,12198.0,5471.0,0.9457334090186074,0.8967780820794301,610.3798797130585
583,99.8,73.25,70.281,72.75,72.968,19368.0,9904.0,0.9233317322986907,0.8973386042925368,611.724282503128
584,0.0,67.75,68.75,72.937,72.656,14783.0,6419.0,0.9245189098825423,0.8973386042925368,612.4805657863617
585,89.8,66.375,69.25,72.718,72.718,13902.0,6578.0,0.9244839782176117,0.8973386042925368,613.7573308944702
586,99.8,74.5,70.187,72.937,72.875,19169.0,9666.0,0.9236054468446102,0.8973386042925368,614.7211391925812
587,0.0,74.0,68.375,72.656,72.843,13261.0,5710.0,0.9263208847691703,0.8973386042925368,615.8224029541016
588,0.0,65.25,68.75,72.656,72.656,13381.0,5741.0,0.9266215465994648,0.8973386042925368,618.3529586791992
589,99.6,67.0,70.093,72.781,72.656,16440.0,8505.0,0.9215749190645799,0.8973386042925368,619.5299808979034
590,79.4,63.0,68.875,72.656,72.656,15920.0,7842.0,0.9221448042267315,0.8973386042925368,621.1758723258972
591,99.8,58.0,70.0,72.875,72.875,15264.0,7643.0,0.9226375902141436,0.8973386042925368,622.606728553772
592,99.8,70.5,70.0,72.656,72.625,17851.0,8967.0,0.9238517150823701,0.8973386042925368,623.7963626384735
593,0.0,75.125,68.343,72.093,72.218,12720.0,5351.0,0.9227613481127545,0.8973386042925368,624.9522078037262
594,99.8,74.25,70.125,72.687,72.781,19129.0,9666.0,0.9264206895261146,0.8973233454998363,626.6534688472748
595,0.0,73.375,68.75,73.031,72.812,15104.0,6807.0,0.9253363108419155,0.8973233454998363,627.7027070522308
596,99.8,69.5,70.062,72.812,72.656,19009.0,9483.0,0.9258959660164803,0.8973080867071358,629.6087341308594
597,0.0,72.5,68.625,72.25,72.218,12840.0,5670.0,0.9425396567963921,0.8973080867071358,631.0386188030243
598,10.5,61.25,68.875,72.906,72.906,16480.0,7988.0,0.9240485799654427,0.8973080867071358,632.6672580242157
599,0.0,79.25,68.281,73.062,72.781,12680.0,5471.0,0.9423879535658368,0.8972928279144353,634.2489602565765
600,99.6,74.125,69.968,73.0,72.937,19089.0,9468.0,0.9183452371298647,0.9039067992941855,636.0075116157532
601,0.0,71.5,68.125,72.281,72.281,11837.0,5231.0,0.9398511661562069,0.9038762817087845,638.0801064968109
602,4.8,71.25,69.093,73.031,73.031,15304.0,7563.0,0.9137821636423746,0.9038305053306831,639.711984872818
603,0.0,73.25,68.343,72.5,72.625,12279.0,5431.0,0.9316080417682908,0.9038305053306831,640.6816337108612
604,40.0,59.75,69.031,73.437,73.062,16680.0,8306.0,0.9079183846600088,0.9038152465379826,642.280431509018
605,0.0,77.5,68.562,72.531,72.25,12359.0,5471.0,0.9311906083723716,0.9038152465379826,643.718368768692
606,0.6,62.25,69.031,73.0,73.0,17520.0,8664.0,0.9099855906882162,0.9038152465379826,645.8147206306458
607,10.3,75.875,68.25,72.812,73.031,12479.0,5431.0,0.9293848908073581,0.9038152465379826,646.7481710910797
608,99.8,75.0,71.531,73.0,73.0,20613.0,11114.0,0.9084071784571432,0.9038152465379826,647.5895736217499
609,1.2,68.875,68.875,72.781,72.781,16160.0,7948.0,0.9093049222458566,0.9037694701598812,648.7517998218536
610,5.8,74.375,68.562,72.687,72.687,13001.0,5750.0,0.93179293008053,0.9037694701598812,649.9622213840485
611,99.8,78.625,70.25,73.343,73.0,20454.0,10797.0,0.909449140119641,0.9037694701598812,651.0362665653229
612,0.0,70.5,68.406,72.625,72.593,12399.0,5551.0,0.9367604623455366,0.9037542113671807,652.9239327907562
613,18.6,72.75,68.093,72.531,72.343,12158.0,5551.0,0.8731351793054837,0.6614140656981625,654.0920734405518
614,0.0,65.25,67.812,72.0,71.875,11195.0,4800.0,0.8782793659902816,0.6559514179113908,655.9559755325317
615,0.0,67.875,67.718,72.218,72.031,11797.0,5151.0,0.8785780317254371,0.6532200940180048,656.8274807929993
616,0.0,67.125,67.906,72.062,71.968,11516.0,4840.0,0.8792317528834218,0.6532048352253044,657.9648888111115
